"","Contains fear","excitement"
"lot.11",0.220716550946236,0.779283404350281
"low.6",0.546460390090942,0.45353963971138
"lower.9",0.456944674253464,0.543055295944214
"machine.7",0.237560197710991,0.762439727783203
"maduro.s",0.435067445039749,0.564932525157928
"major.6",0.159755527973175,0.840244472026825
"manage.8",0.477922767400742,0.522077202796936
"manager.1",0.329490542411804,0.670509517192841
"march.5",0.452199041843414,0.547800898551941
"market.22",0.150540053844452,0.849459886550903
"mask.1",0.850270211696625,0.149729773402214
"mass.2",0.196087226271629,0.803912758827209
"match.2",0.0715977624058723,0.928402245044708
"media.10",0.213015288114548,0.78698468208313
"meetings.4",0.069603256881237,0.930396735668182
"message.9",0.381786286830902,0.618213713169098
"messaging",0.945869266986847,0.0541307739913464
"michigan.2",0.42437955737114,0.575620412826538
"michigan.s",0.508239507675171,0.491760492324829
"microsoft.14",0.258833944797516,0.741166114807129
"midjourney",0.214905261993408,0.785094738006592
"mike.1",0.259905010461807,0.74009495973587
"million.14",0.170956000685692,0.829043924808502
"minimum.4",0.635525345802307,0.36447462439537
"minutes.13",0.216249838471413,0.783750116825104
"misinformation.5",0.953055739402771,0.0469442196190357
"misuse",0.944912791252136,0.0550871789455414
"mobile.6",0.0751543417572975,0.924845695495605
"model.14",0.122668035328388,0.877331912517548
"month.18",0.263346493244171,0.736653506755829
"months.12",0.482971519231796,0.517028450965881
"moored",0.906943559646606,0.0930564254522324
"movement.1",0.0427940115332603,0.957206010818481
"muddying",0.881717562675476,0.118282452225685
"multimedia.3",0.0864874348044395,0.913512587547302
"municipal",0.135493606328964,0.864506363868713
"national.12",0.226780071854591,0.77321994304657
"nations.2",0.429484665393829,0.570515334606171
"networks.5",0.18739826977253,0.812601685523987
"news.27",0.136880099773407,0.863119959831238
"nikki",0.204962193965912,0.795037806034088
"nomination",0.100815780460835,0.899184226989746
"nonprofit.1",0.553282201290131,0.446717798709869
"note.4",0.29429617524147,0.705703794956207
"numinar",0.377210557460785,0.62278950214386
"offer.7",0.14373017847538,0.856269836425781
"offering.2",0.74400269985199,0.255997270345688
"official.5",0.140825212001801,0.859174787998199
"oil.2",0.224441736936569,0.775558292865753
"online.15",0.110128000378609,0.889872074127197
"openai.18",0.130720779299736,0.869279205799103
"operations.4",0.234763145446777,0.765236854553223
"opponent",0.262955456972122,0.737044513225555
"organizations.5",0.183366686105728,0.816633343696594
"overseas",0.415433198213577,0.5845667719841
"page.1",0.303590327501297,0.696409702301025
"paragraph.2",0.410257756710052,0.589742243289948
"past.7",0.258028775453568,0.741971254348755
"pence",0.191247314214706,0.808752715587616
"people.24",0.128222957253456,0.871777057647705
"period.6",0.355169773101807,0.644830167293549
"perry",0.643987894058228,0.356012135744095
"person.6",0.153538376092911,0.846461653709412
"personalized.3",0.685340762138367,0.314659208059311
"picture.3",0.103087373077869,0.896912693977356
"platform.8",0.14773964881897,0.85226035118103
"platforms.14",0.243689626455307,0.756310403347015
"play.10",0.041894219815731,0.958105802536011
"player.1",0.106651492416859,0.893348515033722
"players.4",0.0709274634718895,0.929072499275208
"playing.5",0.068735159933567,0.931264877319336
"polarized",0.146226808428764,0.853773176670074
"policies.1",0.563105762004852,0.436894297599792
"policing.2",0.320290714502335,0.679709255695343
"policy.12",0.626471519470215,0.373528510332108
"political.4",0.542198836803436,0.457801163196564
"politicians",0.347811996936798,0.652188003063202
"politics.2",0.492717385292053,0.507282614707947
"polled",0.370013415813446,0.629986524581909
"polling",0.260078251361847,0.739921748638153
"portfolio.5",0.17079122364521,0.829208791255951
"posted.3",0.335187584161758,0.664812505245209
"posts.1",0.17088083922863,0.829119145870209
"potential.23",0.287895441055298,0.712104558944702
"potentially.6",0.316085129976273,0.683914840221405
"power.16",0.112105578184128,0.887894451618195
"president.13",0.179036349058151,0.820963621139526
"presidential.3",0.187368929386139,0.812631070613861
"press.5",0.181560605764389,0.818439424037933
"prevent.5",0.563490092754364,0.436509847640991
"previously.6",0.21966814994812,0.78033185005188
"primaried",0.328308045864105,0.671691954135895
"principles.4",0.311884969472885,0.688115000724792
"produce.6",0.137334391474724,0.862665593624115
"product.6",0.141678988933563,0.858321011066437
"products.19",0.186730742454529,0.813269257545471
"professionals.7",0.466889053583145,0.533110916614532
"profile.2",0.279826194047928,0.720173835754395
"prohibit",0.0544448122382164,0.945555210113525
"prohibits",0.913439512252808,0.0865604802966118
"provider.5",0.148889467120171,0.851110458374023
"public.16",0.164595976471901,0.83540403842926
"published.6",0.311093956232071,0.688906013965607
"purposes.2",0.344495743513107,0.65550422668457
"quantity",0.244757831096649,0.755242168903351
"quotes.13",0.3099724650383,0.6900275349617
"race.6",0.257058948278427,0.742941081523895
"races",0.55374813079834,0.44625186920166
"ranges",0.28312349319458,0.716876447200775
"rant",0.186708092689514,0.813291907310486
"rapid.6",0.764622211456299,0.235377818346024
"raskin",0.585654854774475,0.41434508562088
"reaching.4",0.0552547462284565,0.944745242595673
"real.22",0.127862155437469,0.872137904167175
"realistic.4",0.237545371055603,0.762454628944397
"reality.4",0.147168293595314,0.852831721305847
"reanimation",0.264386922121048,0.73561304807663
"recent.17",0.180697932839394,0.819302082061768
"reelected",0.695893526077271,0.304106444120407
"regulation.8",0.344626486301422,0.655373513698578
"relationships.5",0.153839990496635,0.846160054206848
"release.4",0.128525272011757,0.871474742889404
"released.16",0.208875194191933,0.791124761104584
"relying.3",0.590288937091827,0.409711062908173
"remove.1",0.674440264701843,0.325559794902802
"reply.1",0.46167978644371,0.538320183753967
"reported.4",0.325687021017075,0.674312889575958
"reporter.1",0.246398985385895,0.753601014614105
"reports.6",0.22848816215992,0.771511912345886
"representative",0.226948723196983,0.773051261901855
"republican.2",0.491883605718613,0.50811642408371
"request",0.26198473572731,0.738015234470367
"requests.1",0.115970864892006,0.88402909040451
"research.19",0.313726156949997,0.686273872852325
"researchers.13",0.403662413358688,0.596337616443634
"reserved.14",0.850106358528137,0.149893641471863
"respond.4",0.220531910657883,0.77946811914444
"restrict",0.755623161792755,0.24437689781189
"restrictions.2",0.834973394870758,0.16502657532692
"restricts",0.88209855556488,0.117901459336281
"reuters.4",0.489620447158813,0.510379552841187
"reveals",0.108904018998146,0.89109593629837
"rights.18",0.279646009206772,0.720353960990906
"ripping",0.373866260051727,0.626133799552917
"risk.18",0.951085150241852,0.0489148423075676
"risks.15",0.254584103822708,0.745415925979614
"rnc",0.258512943983078,0.741487085819244
"road.2",0.118208035826683,0.881792008876801
"ron",0.189757078886032,0.810242891311646
"run.5",0.149764180183411,0.850235819816589
"rural.1",0.252252995967865,0.74774706363678
"salvage",0.409369587898254,0.59063047170639
"sam.9",0.203837305307388,0.796162664890289
"san.3",0.189447224140167,0.810552775859833
"scaled.3",0.312064111232758,0.687935829162598
"scenario.1",0.446226507425308,0.553773462772369
"screen.6",0.150388702750206,0.849611282348633
"sector.10",0.348692148923874,0.651307761669159
"seeking",0.0461133271455765,0.953886687755585
"send.8",0.183661311864853,0.816338717937469
"senior.5",0.12432935833931,0.875670671463013
"server.2",0.275952637195587,0.724047362804413
"services.18",0.253781169652939,0.746218800544739
"shared.5",0.173631593585014,0.826368391513824
"ship.1",0.0582757778465748,0.941724181175232
"shut.1",0.916650176048279,0.0833497792482376
"significant.8",0.267464727163315,0.732535243034363
"site.5",0.131840571761131,0.868159472942352
"sites.6",0.262180149555206,0.737819850444794
"slew",0.789342761039734,0.210657224059105
"slip.1",0.637780845165253,0.362219125032425
"smith.2",0.199436008930206,0.800563991069794
"snarls",0.971019387245178,0.0289806146174669
"social.9",0.14504411816597,0.854955852031708
"society.6",0.26892477273941,0.73107522726059
"solution.4",0.320514887571335,0.679485082626343
"son.1",0.20158863067627,0.79841136932373
"soup",0.606846868991852,0.393153101205826
"sources.7",0.518131196498871,0.481868803501129
"speak.6",0.701427936553955,0.298572033643723
"specialists",0.336085766553879,0.663914203643799
"speed.5",0.0267832316458225,0.973216772079468
"spent.3",0.111725099384785,0.888274848461151
"standard.6",0.341376692056656,0.658623337745667
"standards.4",0.159934744238853,0.840065240859985
"startups.1",0.0323560237884521,0.967643976211548
"steps.1",0.409624844789505,0.590375185012817
"strategy.5",0.372417807579041,0.627582252025604
"strong.6",0.0710462778806686,0.928953766822815
"strongest.3",0.132717236876488,0.867282748222351
"studies.2",0.25440913438797,0.745590925216675
"suggest.2",0.410291016101837,0.589708983898163
"support.8",0.0791013985872269,0.920898675918579
"supporters",0.268482148647308,0.731517851352692
"surfacing",0.0556056499481201,0.94439435005188
"surprise.2",0.00842861738055944,0.991571426391602
"survey.2",0.0948210060596466,0.905178964138031
"synthetic.2",0.558887302875519,0.441112667322159
"taiwan.2",0.292957782745361,0.707042157649994
"tanker",0.338392376899719,0.661607623100281
"tax.9",0.519700050354004,0.480299949645996
"team.10",0.0900654569268227,0.909934520721436
"tech.23",0.0925699695944786,0.907430052757263
"technical.7",0.254170596599579,0.745829403400421
"technology.31",0.109162256121635,0.890837788581848
"technology.s.1",0.191301375627518,0.808698654174805
"terminals.3",0.90159010887146,0.09840989112854
"terms.9",0.381701737642288,0.618298292160034
"thomson.3",0.447904407978058,0.552095592021942
"thousands.3",0.335307955741882,0.664692044258118
"time.32",0.1947932690382,0.805206775665283
"times.9",0.197155684232712,0.802844345569611
"told.14",0.460888236761093,0.539111793041229
"tong",0.307588189840317,0.692411839962006
"tools.14",0.290039598941803,0.709960401058197
"total.2",0.304434567689896,0.695565402507782
"townhall",0.172395765781403,0.827604234218597
"traceability",0.39648500084877,0.603515028953552
"trained.6",0.224225893616676,0.775774121284485
"training.9",0.169720068573952,0.830279946327209
"transgender",0.467861920595169,0.532138049602509
"trump.1",0.253679811954498,0.746320188045502
"trust.12",0.13458639383316,0.86541360616684
"truth.2",0.567512929439545,0.432487070560455
"tuesday.15",0.200415730476379,0.799584269523621
"turbocharged",0.145372599363327,0.854627430438995
"tv.5",0.145078808069229,0.854921162128448
"twitter.14",0.153319895267487,0.846680104732513
"u.s.10",0.328023642301559,0.671976327896118
"uncover.3",0.638789057731628,0.361210972070694
"united.8",0.0718485563993454,0.928151428699493
"university.8",0.169720247387886,0.83027970790863
"unleashing",0.63088184595108,0.369118124246597
"unlike.4",0.960059106349945,0.0399409607052803
"unmatched.3",0.827371060848236,0.172628954052925
"unreal",0.886898338794708,0.113101691007614
"unrivalled.4",0.301693916320801,0.698306143283844
"unroll",0.894067466259003,0.105932600796223
"updated.3",0.344629228115082,0.655370771884918
"upswing",0.143908128142357,0.856091916561127
"urged.2",0.285266727209091,0.714733302593231
"usage.1",0.471314281225204,0.528685688972473
"user.11",0.245945185422897,0.754054844379425
"users.13",0.169158801436424,0.830841183662415
"varies",0.18064671754837,0.819353222846985
"venezuela",0.433854699134827,0.566145360469818
"vice.4",0.699468791484833,0.300531178712845
"video.9",0.146320223808289,0.853679776191711
"videos.4",0.179123342037201,0.820876717567444
"vie",0.157142221927643,0.842857778072357
"voice.6",0.0768983960151672,0.923101603984833
"voters.1",0.0304596684873104,0.969540297985077
"watermarking",0.369550168514252,0.630449831485748
"web.6",0.18169017136097,0.818309783935547
"week.16",0.151487275958061,0.848512709140778
"weighing",0.280201315879822,0.719798743724823
"west.4",0.188112705945969,0.811887323856354
"white.7",0.208298727869987,0.791701257228851
"wider.1",0.22628079354763,0.773719191551208
"wireframe",0.357993185520172,0.642006754875183
"woman.2",0.156102687120438,0.843897342681885
"women.1",0.150592193007469,0.84940779209137
"won.1",0.116810031235218,0.883189976215363
"words.4",0.513456165790558,0.486543864011765
"workflow.4",0.260780960321426,0.739219009876251
"world.24",0.156939804553986,0.843060195446014
"world.s.15",0.202355623245239,0.797644376754761
"world.s.16",0.260606467723846,0.739393532276154
"worldwide.3",0.184670403599739,0.815329551696777
"wrestles",0.604306697845459,0.395693272352219
"yemen.s",0.411502242088318,0.588497698307037
"youtube.3",0.122326642274857,0.877673327922821
"a.i.5",0.285408139228821,0.714591920375824
"account.8",0.556954562664032,0.443045496940613
"accounts.6",0.575434565544128,0.424565464258194
"adjustable.4",0.578804671764374,0.421195298433304
"advanced.11",0.0635812729597092,0.936418771743774
"advisors.6",0.349849581718445,0.650150418281555
"affording.4",0.0814581364393234,0.918541848659515
"ahead.6",0.0419735871255398,0.958026349544525
"ai.38",0.144244596362114,0.85575544834137
"amid.12",0.63070809841156,0.369291931390762
"analysis.10",0.585486829280853,0.414513140916824
"analyst.6",0.805580973625183,0.1944190710783
"andrew.3",0.259288728237152,0.740711212158203
"apple.4",0.109664864838123,0.890335142612457
"apply.7",0.293617248535156,0.706382751464844
"apps.9",0.156087726354599,0.843912243843079
"apr.6",0.226465716958046,0.77353423833847
"april.6",0.435779750347137,0.564220190048218
"ark.3",0.16517485678196,0.834825217723846
"article.7",0.195227667689323,0.80477237701416
"assessment",0.459759384393692,0.540240585803986
"ataman",0.294721066951752,0.705278873443604
"average.9",0.445097148418427,0.554902851581573
"bad.12",0.892328977584839,0.107671022415161
"balance.6",0.173872768878937,0.826127290725708
"bandwagon.1",0.20410081744194,0.795899152755737
"bank.5",0.213609591126442,0.786390364170074
"banking.6",0.550149977207184,0.449850082397461
"benefits.8",0.104741334915161,0.895258605480194
"bnpl.4",0.371443837881088,0.628556191921234
"board.3",0.127047181129456,0.872952878475189
"board.s.1",0.210003450512886,0.789996564388275
"bonds.4",0.357183873653412,0.642816126346588
"bonuses.4",0.0510132201015949,0.948986768722534
"boost.9",0.0123357838019729,0.987664222717285
"brains.2",0.363597333431244,0.636402726173401
"briefly.2",0.677807986736298,0.322192013263702
"brings.1",0.114252544939518,0.885747492313385
"broad.5",0.164556711912155,0.835443258285522
